Time Step,Load (kWh),Solar Production (kWh),Curtailment (kWh),Battery Charge (kWh),Battery Discharge (kWh),State of Charge (kWh),Lost Load (kWh),Generator Production (kWh)
308,15.37839468,0.050940015396325464,0.0,0.0,0.0,0.0,1.6096394138347172,13.717815250768957
309,17.97542962,0.0,0.0,0.0,0.0,0.0,4.257614369231042,13.717815250768957
310,18.16769973,0.0,0.0,0.0,0.0,0.0,4.4498844792310415,13.717815250768957
311,16.57857133,0.0,0.0,0.0,0.0,0.0,2.8607560792310416,13.717815250768957
312,12.671614,0.0,0.0,0.0,0.0,0.0,0.0,12.671614
313,9.91020765,0.0,0.0,0.0,0.0,0.0,0.0,9.91020765
314,10.76576112,0.0,0.0,0.0,0.0,0.0,0.0,10.76576112
315,11.40183312,0.0,0.0,0.0,0.0,0.0,0.0,11.40183312
316,11.49746512,0.0,0.0,0.0,0.0,0.0,0.0,11.49746512
317,11.7555477,0.0,0.0,0.0,0.0,0.0,0.0,11.7555477
318,11.72266008,0.0,0.0,0.0,0.0,0.0,0.0,11.72266008
319,7.8850988,0.08914502694356956,0.0,0.0,0.0,0.0,0.0,7.79595377305643
320,8.314354583,0.7004252116994751,0.0,0.0,0.0,0.0,0.0,7.613929371300525
321,8.365609083,3.4384510392519694,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.927158043748031
322,8.581213183,5.8198967590301836,8.881784197001252e-16,0.0,0.0,0.0,0.0,2.7613164239698156
323,8.208736583,7.5518572825052495,0.0,0.0,0.0,0.0,0.0,0.6568793004947509
324,8.466979333,8.466979333,0.16735327667716682,0.0,0.0,0.0,0.0,0.0
325,9.502405783,9.13099775979134,0.0,0.0,0.0,0.0,0.0,0.3714080232086605
326,9.5510036,9.067322740545931,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.48368085945406847
327,8.58066425,8.443307551940945,0.0,0.0,0.0,0.0,0.0,0.1373566980590546
328,8.54835135,7.246217190127297,0.0,0.0,0.0,0.0,0.0,1.302134159872704
329,8.239470983,5.476051655104988,-8.881784197001252e-16,0.0,0.0,0.0,0.0,2.7634193278950123
330,8.648096717,3.1837509622703415,0.0,0.0,0.0,0.0,0.0,5.464345754729658
331,12.94424187,0.9041852732847769,0.0,0.0,0.0,0.0,0.0,12.040056596715225
332,15.63704087,0.050940015396325464,0.0,0.0,0.0,0.0,1.8682856038347175,13.717815250768957
333,18.24160255,0.0,0.0,0.0,0.0,0.0,4.523787299231042,13.717815250768957
334,18.46410358,0.0,0.0,0.0,0.0,0.0,4.746288329231042,13.717815250768957
335,16.49708085,0.0,0.0,0.0,0.0,0.0,2.779265599231042,13.717815250768957
336,12.0539946,0.0,0.0,0.0,0.0,0.0,0.0,12.0539946
337,7.354156,0.0,0.0,0.0,0.0,0.0,0.0,7.354156
338,10.77361255,0.0,0.0,0.0,0.0,0.0,0.0,10.77361255
339,11.12624812,0.0,0.0,0.0,0.0,0.0,0.0,11.12624812
340,11.82278307,0.0,0.0,0.0,0.0,0.0,0.0,11.82278307
341,11.40754782,0.0,0.0,0.0,0.0,0.0,0.0,11.40754782
342,7.972411367,0.0,0.0,0.0,0.0,0.0,0.0,7.972411367
343,8.085422867,0.08914502694356956,0.0,0.0,0.0,0.0,0.0,7.996277840056431
344,7.760061167,0.7386302232467192,0.0,0.0,0.0,0.0,0.0,7.0214309437532805
345,8.277526483,3.4002460277047244,4.440892098500626e-16,0.0,0.0,0.0,0.0,4.877280455295276
346,8.580248817,5.78169174748294,0.0,0.0,0.0,0.0,0.0,2.7985570695170594
347,8.91061205,7.500917267108925,-8.881784197001252e-16,0.0,0.0,0.0,0.0,1.4096947828910746
348,8.670065583,8.583392594280841,0.0,0.0,0.0,0.0,0.0,0.08667298871915818
349,8.923861733,8.923861733,0.13072600369685006,0.0,0.0,0.0,0.0,0.0
350,9.1114976,8.978177713602362,0.0,0.0,0.0,0.0,0.0,0.13331988639763814
351,8.503306033,8.354162524997376,0.0,0.0,0.0,0.0,0.0,0.14914350800262355
352,8.774554833,7.169807167032808,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.6047476659671922
353,8.197722083,5.41237663585958,0.0,0.0,0.0,0.0,0.0,2.78534544714042
354,8.270698333,3.1582809545721786,0.0,0.0,0.0,0.0,0.0,5.112417378427821
355,12.1302712,0.9041852732847769,0.0,0.0,0.0,0.0,0.0,11.226085926715223
356,15.59837828,0.050940015396325464,0.0,0.0,0.0,0.0,1.829623013834718,13.717815250768957
357,17.76352975,0.0,0.0,0.0,0.0,0.0,4.0457144992310425,13.717815250768957
358,18.03056458,0.0,0.0,0.0,0.0,0.0,4.312749329231043,13.717815250768957
359,16.42330627,0.0,0.0,0.0,0.0,0.0,2.7054910192310437,13.717815250768957
360,13.14047727,0.0,0.0,0.0,0.0,0.0,0.0,13.14047727
361,10.19152082,0.0,0.0,0.0,0.0,0.0,0.0,10.19152082
362,10.33491242,0.0,0.0,0.0,0.0,0.0,0.0,10.33491242
363,11.43929692,0.0,0.0,0.0,0.0,0.0,0.0,11.43929692
364,12.01018183,0.0,0.0,0.0,0.0,0.0,0.0,12.01018183
365,10.10069793,0.0,0.0,0.0,0.0,0.0,0.0,10.10069793
366,8.367877217,0.0,0.0,0.0,0.0,0.0,0.0,8.367877217
367,7.599647467,0.08914502694356956,0.0,0.0,0.0,0.0,0.0,7.51050244005643
368,8.225414033,0.7386302232467192,0.0,0.0,0.0,0.0,0.0,7.48678380975328
369,8.258131417,3.3875110238556436,0.0,0.0,0.0,0.0,0.0,4.870620393144356
370,8.59022895,5.7562217397847775,0.0,0.0,0.0,0.0,0.0,2.8340072102152227
371,8.48270335,7.4881822632598425,0.0,0.0,0.0,0.0,0.0,0.994521086740157
372,8.717771767,8.57065759043176,0.0,0.0,0.0,0.0,0.0,0.1471141765682411
373,9.205776067,9.05458773669685,0.0,0.0,0.0,0.0,0.0,0.1511883303031496
374,9.484335083,8.978177713602362,0.0,0.0,0.0,0.0,0.0,0.5061573693976378
375,8.742991333,8.366897528846458,0.0,0.0,0.0,0.0,0.0,0.3760938041535429
376,8.1504682,7.18254217088189,0.0,0.0,0.0,0.0,0.0,0.9679260291181109
377,8.139271183,5.41237663585958,0.0,0.0,0.0,0.0,0.0,2.72689454714042
378,8.066504217,3.0946059353267716,0.0,0.0,0.0,0.0,0.0,4.971898281673228
379,9.29058265,0.9296552809829396,1.1102230246251565e-16,0.0,0.0,0.0,0.0,8.360927369017059
380,14.0235312,0.050940015396325464,0.0,0.0,0.0,0.0,0.2547759338347184,13.717815250768957
381,17.73914098,0.0,0.0,0.0,0.0,0.0,4.021325729231041,13.717815250768957
382,17.90343335,0.0,0.0,0.0,0.0,0.0,4.185618099231043,13.717815250768957
383,16.8946833,0.0,0.0,0.0,0.0,0.0,3.176868049231043,13.717815250768957
384,12.45943692,0.0,0.0,0.0,0.0,0.0,0.0,12.45943692
385,10.18219048,0.0,0.0,0.0,0.0,0.0,0.0,10.18219048
386,10.956676,0.0,0.0,0.0,0.0,0.0,0.0,10.956676
387,11.43086472,0.0,0.0,0.0,0.0,0.0,0.0,11.43086472
388,11.54691693,0.0,0.0,0.0,0.0,0.0,0.0,11.54691693
389,11.65359842,0.0,0.0,0.0,0.0,0.0,0.0,11.65359842
390,11.71831115,0.0,0.0,0.0,0.0,0.0,0.0,11.71831115
391,9.141513917,0.08914502694356956,0.0,0.0,0.0,0.0,0.0,9.05236889005643
392,7.704010067,0.7258952193976379,0.0,0.0,0.0,0.0,0.0,6.978114847602361
393,8.342803883,3.4002460277047244,4.440892098500626e-16,0.0,0.0,0.0,0.0,4.942557855295275
394,9.081887717,5.807161755181103,0.0,0.0,0.0,0.0,0.0,3.2747259618188975
395,8.701022617,7.577327290203413,0.0,0.0,0.0,0.0,0.0,1.1236953267965868
396,9.22140805,8.698007628922573,0.0,0.0,0.0,0.0,0.0,0.5234004210774277
397,9.32825015,9.194672779036745,0.0,0.0,0.0,0.0,0.0,0.1335773709632555
398,9.325039283,9.13099775979134,0.0,0.0,0.0,0.0,0.0,0.19404152320866075
399,8.277160267,8.277160267,0.22982230418635297,0.0,0.0,0.0,0.0,0.0
400,8.381868217,7.309892209372704,0.0,0.0,0.0,0.0,0.0,1.0719760076272955
401,8.728986883,5.526991670501312,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.2019952124986872
402,8.938133983,3.2474259815157485,0.0,0.0,0.0,0.0,0.0,5.690708001484252
403,10.64258098,0.9169202771338582,1.1102230246251565e-16,0.0,0.0,0.0,0.0,9.725660702866142
404,15.11161843,0.050940015396325464,0.0,0.0,0.0,0.0,1.3428631638347177,13.717815250768957
405,18.00932877,0.0,0.0,0.0,0.0,0.0,4.291513519231042,13.717815250768957
406,18.4521272,0.0,0.0,0.0,0.0,0.0,4.734311949231042,13.717815250768957
407,17.0976094,0.0,0.0,0.0,0.0,0.0,3.379794149231042,13.717815250768957
408,8.861953317,0.0,0.0,0.0,0.0,0.0,0.0,8.861953317
409,7.421303467,0.0,0.0,0.0,0.0,0.0,0.0,7.421303467
410,10.14301198,0.0,0.0,0.0,0.0,0.0,0.0,10.14301198
411,10.61440107,0.0,0.0,0.0,0.0,0.0,0.0,10.61440107
412,11.26808575,0.0,0.0,0.0,0.0,0.0,0.0,11.26808575
413,11.84838085,0.0,0.0,0.0,0.0,0.0,0.0,11.84838085
414,11.99567903,0.0,0.0,0.0,0.0,0.0,0.0,11.99567903
415,8.3347811,0.11461503464173227,1.3877787807814457e-17,0.0,0.0,0.0,0.0,8.220166065358269
416,7.73369335,0.8914502694356957,0.0,0.0,0.0,0.0,0.0,6.842243080564304
417,8.2934754,3.3747760200065624,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.918699379993438
418,8.78622895,5.832631762879266,0.0,0.0,0.0,0.0,0.0,2.9535971871207343
419,8.302625033,7.704677328694227,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.5979477043057733
420,9.235826417,8.850827675111548,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.3849987418884524
421,9.428662617,9.296552809829397,0.0,0.0,0.0,0.0,0.0,0.13210980717060394
422,9.994698933,8.990912717451444,0.0,0.0,0.0,0.0,0.0,1.0037862155485566
423,8.72121205,7.997582417223098,0.0,0.0,0.0,0.0,0.0,0.7236296327769018
424,7.950305833,6.189211870653543,0.0,0.0,0.0,0.0,0.0,1.7610939623464565
425,8.307909317,4.049731224007874,0.0,0.0,0.0,0.0,0.0,4.258178092992126
426,8.345321683,2.3941807236272967,0.0,0.0,0.0,0.0,0.0,5.951140959372703
427,12.03544435,0.9678602925301838,0.0,0.0,0.0,0.0,0.0,11.067584057469817
428,15.75616343,0.050940015396325464,0.0,0.0,0.0,0.0,1.9874081638347185,13.717815250768957
429,18.14305843,0.0,0.0,0.0,0.0,0.0,4.4252431792310425,13.717815250768957
430,18.43073283,0.0,0.0,0.0,0.0,0.0,4.712917579231043,13.717815250768957
431,16.50786775,0.0,0.0,0.0,0.0,0.0,2.7900524992310416,13.717815250768957
432,8.64961015,0.0,0.0,0.0,0.0,0.0,0.0,8.64961015
433,8.8124034,0.0,0.0,0.0,0.0,0.0,0.0,8.8124034
434,10.23838203,0.0,0.0,0.0,0.0,0.0,0.0,10.23838203
435,10.76949843,0.0,0.0,0.0,0.0,0.0,0.0,10.76949843
436,10.9432988,0.0,0.0,0.0,0.0,0.0,0.0,10.9432988
437,11.41305073,0.0,0.0,0.0,0.0,0.0,0.0,11.41305073
438,11.59904685,0.0,0.0,0.0,0.0,0.0,0.0,11.59904685
439,8.46805195,0.06367501924540683,0.0,0.0,0.0,0.0,0.0,8.404376930754593
440,7.735516317,0.624015188604987,0.0,0.0,0.0,0.0,0.0,7.111501128395013
441,7.761173033,3.591271085440945,0.0,0.0,0.0,0.0,0.0,4.1699019475590555
442,8.079767217,6.112801847559056,-8.881784197001252e-16,0.0,0.0,0.0,0.0,1.9669653694409446
443,8.685796783,7.895702386430447,0.0,0.0,0.0,0.0,0.0,0.7900943965695539
444,8.794295217,8.794295217,0.18388249660236156,0.0,0.0,0.0,0.0,0.0
445,9.22021905,9.22021905,0.20368379832020977,0.0,0.0,0.0,0.0,0.0
446,9.290573733,9.290573733,0.03144908452755857,0.0,0.0,0.0,0.0,0.0
447,8.543906617,8.543906617,0.12863100422441143,0.0,0.0,0.0,0.0,0.0
448,8.38990435,7.437242247863517,8.881784197001252e-16,0.0,0.0,0.0,0.0,0.9526621021364834
449,8.286636167,5.6288717012939635,0.0,0.0,0.0,0.0,0.0,2.6577644657060358
450,9.499470433,3.2983659969120738,0.0,0.0,0.0,0.0,0.0,6.2011044360879275
451,12.87261542,0.8914502694356957,0.0,0.0,0.0,0.0,0.0,11.981165150564305
452,15.47415732,0.038205011547244094,6.938893903907228e-18,0.0,0.0,0.0,1.7181370576837978,13.717815250768957
453,17.43257968,0.0,0.0,0.0,0.0,0.0,3.7147644292310424,13.717815250768957
454,18.03580857,0.0,0.0,0.0,0.0,0.0,4.317993319231043,13.717815250768957
455,16.42741725,0.0,0.0,0.0,0.0,0.0,2.709601999231044,13.717815250768957
456,9.519426133,0.0,0.0,0.0,0.0,0.0,0.0,9.519426133
457,5.950992517,0.0,0.0,0.0,0.0,0.0,0.0,5.950992517
458,10.29943073,0.0,0.0,0.0,0.0,0.0,0.0,10.29943073
459,10.71206657,0.0,0.0,0.0,0.0,0.0,0.0,10.71206657
460,11.16948407,0.0,0.0,0.0,0.0,0.0,0.0,11.16948407
461,11.29626542,0.0,0.0,0.0,0.0,0.0,0.0,11.29626542
462,8.189495633,0.0,0.0,0.0,0.0,0.0,0.0,8.189495633
463,7.579650383,0.06367501924540683,0.0,0.0,0.0,0.0,0.0,7.515975363754593
464,8.1067734,0.6367501924540683,1.1102230246251565e-16,0.0,0.0,0.0,0.0,7.470023207545932
465,8.561036267,3.476656050799213,0.0,0.0,0.0,0.0,0.0,5.084380216200787
466,8.272997967,5.883571778275591,0.0,0.0,0.0,0.0,0.0,2.389426188724409
467,8.6973279,7.641002309448819,0.0,0.0,0.0,0.0,0.0,1.0563255905511806
468,8.457751133,8.457751133,0.27846150746981735,0.0,0.0,0.0,0.0,0.0
469,8.648866617,8.648866617,0.5712761697349098,0.0,0.0,0.0,0.0,0.0
470,9.4590901,9.14373276364042,0.0,0.0,0.0,0.0,0.0,0.31535733635957897
471,8.929144167,8.506982571186352,0.0,0.0,0.0,0.0,0.0,0.4221615958136482
472,8.800775217,7.297157205523622,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.5036180114763784
473,8.43555535,5.514256666652232,0.0,0.0,0.0,0.0,0.0,2.921298683347768
474,8.45814945,3.2219559738175856,0.0,0.0,0.0,0.0,0.0,5.2361934761824145
475,10.74279547,0.9296552809829396,1.1102230246251565e-16,0.0,0.0,0.0,0.0,9.81314018901706
476,15.1088071,0.038205011547244094,6.938893903907228e-18,0.0,0.0,0.0,1.352786837683798,13.717815250768957
477,17.54348282,0.0,0.0,0.0,0.0,0.0,3.825667569231044,13.717815250768957
478,18.6978272,0.0,0.0,0.0,0.0,0.0,4.9800119492310415,13.717815250768957
479,16.58461638,0.0,0.0,0.0,0.0,0.0,2.8668011292310425,13.717815250768957
480,11.88303737,0.0,0.0,0.0,0.0,0.0,0.0,11.88303737
481,10.25787353,0.0,0.0,0.0,0.0,0.0,0.0,10.25787353
482,10.26006288,0.0,0.0,0.0,0.0,0.0,0.0,10.26006288
483,10.65660025,0.0,0.0,0.0,0.0,0.0,0.0,10.65660025
484,11.12071613,0.0,0.0,0.0,0.0,0.0,0.0,11.12071613
485,9.1819846,0.0,0.0,0.0,0.0,0.0,0.0,9.1819846
486,7.593511867,0.0,0.0,0.0,0.0,0.0,0.0,7.593511867
487,7.53196765,0.07641002309448819,1.3877787807814457e-17,0.0,0.0,0.0,0.0,7.455557626905512
488,7.929571583,0.662220200152231,0.0,0.0,0.0,0.0,0.0,7.267351382847769
489,8.293891783,3.4384510392519694,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.85544074374803
490,8.973865067,5.858101770577428,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.115763296422572
491,8.364530283,7.6282673055997385,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.736262977400262
492,8.224631367,8.224631367,0.5243162773188992,0.0,0.0,0.0,0.0,0.0
493,8.876816833,8.876816833,0.3942659691312347,0.0,0.0,0.0,0.0,0.0
494,9.410520467,9.220142786734908,1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.19037768026509205
495,8.510345367,8.510345367,0.12398724267716688,0.0,0.0,0.0,0.0,0.0
496,8.66020285,7.437242247863517,8.881784197001252e-16,0.0,0.0,0.0,0.0,1.2229606021364825
497,8.365924717,5.6288717012939635,0.0,0.0,0.0,0.0,0.0,2.737053015706037
498,8.66765035,3.2728959892139113,0.0,0.0,0.0,0.0,0.0,5.39475436078609
499,9.378640883,0.942390284832021,0.0,0.0,0.0,0.0,0.0,8.436250598167979
500,13.68641947,0.038205011547244094,6.938893903907228e-18,0.0,0.0,0.0,0.0,13.648214458452756
501,17.78869338,0.0,0.0,0.0,0.0,0.0,4.070878129231044,13.717815250768957
502,17.90732835,0.0,0.0,0.0,0.0,0.0,4.189513099231043,13.717815250768957
503,16.60540175,0.0,0.0,0.0,0.0,0.0,2.887586499231041,13.717815250768957
504,11.47985077,0.0,0.0,0.0,0.0,0.0,0.0,11.47985077
505,9.949282183,0.0,0.0,0.0,0.0,0.0,0.0,9.949282183
506,10.50445047,0.0,0.0,0.0,0.0,0.0,0.0,10.50445047
507,10.9292994,0.0,0.0,0.0,0.0,0.0,0.0,10.9292994
508,11.37053195,0.0,0.0,0.0,0.0,0.0,0.0,11.37053195
509,11.18449723,0.0,0.0,0.0,0.0,0.0,0.0,11.18449723
510,11.13404572,0.0,0.0,0.0,0.0,0.0,0.0,11.13404572
511,7.301390017,0.07641002309448819,1.3877787807814457e-17,0.0,0.0,0.0,0.0,7.224979993905512
512,7.885450933,0.6749552040013124,0.0,0.0,0.0,0.0,0.0,7.210495728998688
513,8.81529815,3.4384510392519694,-4.440892098500626e-16,0.0,0.0,0.0,0.0,5.376847110748031
514,8.864065,5.858101770577428,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.005963229422572
515,8.691195467,7.641002309448819,0.0,0.0,0.0,0.0,0.0,1.0501931575511811
516,8.2894742,8.2894742,0.4722084481679776,0.0,0.0,0.0,0.0,0.0
517,9.1274232,9.1274232,0.1309245982821512,0.0,0.0,0.0,0.0,0.0
518,9.434613617,9.194672779036745,0.0,0.0,0.0,0.0,0.0,0.23994083796325505
519,9.003810683,8.57065759043176,0.0,0.0,0.0,0.0,0.0,0.4331530925682401
520,8.062341367,7.360832224769029,0.0,0.0,0.0,0.0,0.0,0.7015091422309707
521,8.6140341,5.577931685897638,8.881784197001252e-16,0.0,0.0,0.0,0.0,3.036102414102362
522,8.381316617,3.2728959892139113,0.0,0.0,0.0,0.0,0.0,5.108420627786089
523,11.32715963,0.942390284832021,0.0,0.0,0.0,0.0,0.0,10.38476934516798
524,15.43872823,0.038205011547244094,6.938893903907228e-18,0.0,0.0,0.0,1.6827079676837986,13.717815250768957
525,18.7063258,0.0,0.0,0.0,0.0,0.0,4.988510549231041,13.717815250768957
526,18.13618912,0.0,0.0,0.0,0.0,0.0,4.4183738692310435,13.717815250768957
527,16.12737345,0.0,0.0,0.0,0.0,0.0,2.409558199231043,13.717815250768957
528,8.59321055,0.0,0.0,0.0,0.0,0.0,0.0,8.59321055
529,10.97978318,0.0,0.0,0.0,0.0,0.0,0.0,10.97978318
530,10.80799555,0.0,0.0,0.0,0.0,0.0,0.0,10.80799555
531,11.32366505,0.0,0.0,0.0,0.0,0.0,0.0,11.32366505
532,11.63444817,0.0,0.0,0.0,0.0,0.0,0.0,11.63444817
533,11.91866497,0.0,0.0,0.0,0.0,0.0,0.0,11.91866497
534,11.66034463,0.0,0.0,0.0,0.0,0.0,0.0,11.66034463
535,7.825552567,0.07641002309448819,1.3877787807814457e-17,0.0,0.0,0.0,0.0,7.749142543905512
536,8.086546917,0.6876902078503937,1.1102230246251565e-16,0.0,0.0,0.0,0.0,7.398856709149606
537,8.369176933,3.4384510392519694,-4.440892098500626e-16,0.0,0.0,0.0,0.0,4.930725893748031
538,8.6732489,5.858101770577428,8.881784197001252e-16,0.0,0.0,0.0,0.0,2.8151471294225727
539,8.32880025,7.6282673055997385,-8.881784197001252e-16,0.0,0.0,0.0,0.0,0.7005329444002619
540,8.945521433,8.7489476443189,0.0,0.0,0.0,0.0,0.0,0.19657378868109987
541,9.406105,9.23287779058399,0.0,0.0,0.0,0.0,0.0,0.17322720941601055
542,9.97348735,9.169202771338583,0.0,0.0,0.0,0.0,0.0,0.8042845786614166
543,8.518726017,8.518726017,0.039196569582678364,0.0,0.0,0.0,0.0,0.0
544,8.483218717,7.322627213221785,0.0,0.0,0.0,0.0,0.0,1.1605915037782149
545,8.40756875,5.488786658954068,0.0,0.0,0.0,0.0,0.0,2.918782091045931
546,9.15708625,3.2219559738175856,0.0,0.0,0.0,0.0,0.0,5.935130276182415
547,9.3761229,0.9551252886811024,0.0,0.0,0.0,0.0,0.0,8.420997611318898
548,15.3533339,0.038205011547244094,6.938893903907228e-18,0.0,0.0,0.0,1.5973136376837989,13.717815250768957
549,17.5504874,0.0,0.0,0.0,0.0,0.0,3.832672149231044,13.717815250768957
550,18.09043103,0.0,0.0,0.0,0.0,0.0,4.372615779231044,13.717815250768957
551,16.66320373,0.0,0.0,0.0,0.0,0.0,2.945388479231042,13.717815250768957
552,12.65158197,0.0,0.0,0.0,0.0,0.0,0.0,12.65158197
553,10.14025353,0.0,0.0,0.0,0.0,0.0,0.0,10.14025353
554,10.58493072,0.0,0.0,0.0,0.0,0.0,0.0,10.58493072
555,11.10191535,0.0,0.0,0.0,0.0,0.0,0.0,11.10191535
556,11.59561738,0.0,0.0,0.0,0.0,0.0,0.0,11.59561738
557,10.07455067,0.0,0.0,0.0,0.0,0.0,0.0,10.07455067
558,8.185126883,0.0,0.0,0.0,0.0,0.0,0.0,8.185126883
559,7.3411685,0.06367501924540683,0.0,0.0,0.0,0.0,0.0,7.277493480754593
560,7.933058017,0.6876902078503937,1.1102230246251565e-16,0.0,0.0,0.0,0.0,7.245367809149606
561,8.59438365,3.4384510392519694,-4.440892098500626e-16,0.0,0.0,0.0,0.0,5.15593261074803
562,8.561680383,5.845366766728348,-8.881784197001252e-16,0.0,0.0,0.0,0.0,2.716313616271653
563,9.005392333,7.577327290203413,0.0,0.0,0.0,0.0,0.0,1.4280650427965869
564,9.259647133,8.659802617375329,0.0,0.0,0.0,0.0,0.0,0.599844515624671
565,8.907728083,8.907728083,0.248739684489502,0.0,0.0,0.0,0.0,0.0
566,9.806032567,9.105527752093176,0.0,0.0,0.0,0.0,0.0,0.7005048149068251
567,9.28445545,8.494247567337272,0.0,0.0,0.0,0.0,0.0,0.7902078826627275
568,8.874952167,7.309892209372704,0.0,0.0,0.0,0.0,0.0,1.5650599576272963
569,8.083740667,5.526991670501312,8.881784197001252e-16,0.0,0.0,0.0,0.0,2.5567489964986887
570,8.405835417,3.2219559738175856,0.0,0.0,0.0,0.0,0.0,5.1838794431824144
571,12.26128743,0.9551252886811024,0.0,0.0,0.0,0.0,0.0,11.306162141318897
572,15.49142508,0.025470007698162732,0.0,0.0,0.0,0.0,1.748139821532881,13.717815250768957
573,17.82345782,0.0,0.0,0.0,0.0,0.0,4.105642569231044,13.717815250768957
574,18.1025119,0.0,0.0,0.0,0.0,0.0,4.384696649231042,13.717815250768957
575,16.33652532,0.0,0.0,0.0,0.0,0.0,2.6187100692310423,13.717815250768957
576,12.47750558,0.0,0.0,0.0,0.0,0.0,0.0,12.47750558
577,9.3044896,0.0,0.0,0.0,0.0,0.0,0.0,9.3044896
578,10.36726267,0.0,0.0,0.0,0.0,0.0,0.0,10.36726267
579,10.97908625,0.0,0.0,0.0,0.0,0.0,0.0,10.97908625
580,11.78599728,0.0,0.0,0.0,0.0,0.0,0.0,11.78599728
581,11.98351467,0.0,0.0,0.0,0.0,0.0,0.0,11.98351467
582,11.72991385,0.0,0.0,0.0,0.0,0.0,0.0,11.72991385
583,9.6205204,0.07641002309448819,1.3877787807814457e-17,0.0,0.0,0.0,0.0,9.544110376905511
584,8.184906933,0.7258952193976379,0.0,0.0,0.0,0.0,0.0,7.459011713602362
585,8.7022042,3.4002460277047244,4.440892098500626e-16,0.0,0.0,0.0,0.0,5.301958172295276
586,8.558051333,5.78169174748294,0.0,0.0,0.0,0.0,0.0,2.77635958551706
587,8.281880833,7.475447259410761,0.0,0.0,0.0,0.0,0.0,0.8064335735892394
588,8.31912145,8.31912145,0.21333112888451566,0.0,0.0,0.0,0.0,0.0
589,9.12925555,9.003647721300526,0.0,0.0,0.0,0.0,0.0,0.12560782869947396
590,9.522229867,8.965442709753281,0.0,0.0,0.0,0.0,0.0,0.5567871572467187
591,8.549606583,8.37963253269554,-1.7763568394002505e-15,0.0,0.0,0.0,0.0,0.1699740503044591
592,8.412388083,7.18254217088189,0.0,0.0,0.0,0.0,0.0,1.22984591211811
593,8.16553245,5.3741716243123365,0.0,0.0,0.0,0.0,0.0,2.791360825687664
594,8.122546833,3.1582809545721786,0.0,0.0,0.0,0.0,0.0,4.96426587842782
595,10.52008105,0.9805952963792651,0.0,0.0,0.0,0.0,0.0,9.539485753620735
596,16.14565205,0.025470007698162732,0.0,0.0,0.0,0.0,2.4023667915328772,13.717815250768957
597,18.37040208,0.0,0.0,0.0,0.0,0.0,4.652586829231044,13.717815250768957
598,18.181887,0.0,0.0,0.0,0.0,0.0,4.464071749231042,13.717815250768957
599,16.23518965,0.0,0.0,0.0,0.0,0.0,2.5173743992310413,13.717815250768957
600,11.7350471,0.0,0.0,0.0,0.0,0.0,0.0,11.7350471
601,10.01444132,0.0,0.0,0.0,0.0,0.0,0.0,10.01444132
602,10.48492865,0.0,0.0,0.0,0.0,0.0,0.0,10.48492865
603,11.01829977,0.0,0.0,0.0,0.0,0.0,0.0,11.01829977
604,11.35310085,0.0,0.0,0.0,0.0,0.0,0.0,11.35310085
605,11.82839585,0.0,0.0,0.0,0.0,0.0,0.0,11.82839585
606,11.71204465,0.0,0.0,0.0,0.0,0.0,0.0,11.71204465
607,9.04966925,0.06367501924540683,0.0,0.0,0.0,0.0,0.0,8.985994230754594
608,7.773704283,0.6876902078503937,1.1102230246251565e-16,0.0,0.0,0.0,0.0,7.086014075149606
609,8.454884167,3.4129810315538065,0.0,0.0,0.0,0.0,0.0,5.0419031354461925
610,8.509360983,5.832631762879266,0.0,0.0,0.0,0.0,0.0,2.676729220120735
611,8.74108765,7.615532301750656,0.0,0.0,0.0,0.0,0.0,1.1255553482493443
612,8.776126933,8.7489476443189,0.0,0.0,0.0,0.0,0.0,0.027179288681100644
613,9.075200917,9.075200917,0.18314688128215195,0.0,0.0,0.0,0.0,0.0
614,9.497749933,9.207407782885827,0.0,0.0,0.0,0.0,0.0,0.2903421501141725
615,8.5515381,8.5515381,0.05732450197900363,0.0,0.0,0.0,0.0,0.0
616,8.332621067,7.4245072440144355,0.0,0.0,0.0,0.0,0.0,0.9081138229855643
617,8.087021217,5.6288717012939635,0.0,0.0,0.0,0.0,0.0,2.4581495157060367
618,8.57645265,3.3238360046102366,0.0,0.0,0.0,0.0,0.0,5.252616645389764
619,10.0958947,0.9678602925301838,0.0,0.0,0.0,0.0,0.0,9.128034407469817
620,16.17411663,0.025470007698162732,0.0,0.0,0.0,0.0,2.4308313715328786,13.717815250768957
621,18.10040335,0.0,0.0,0.0,0.0,0.0,4.382588099231043,13.717815250768957
622,18.22374368,0.0,0.0,0.0,0.0,0.0,4.505928429231041,13.717815250768957
